265	6	125	14	1	1693	16	1540	554	93	43	4	12	2	0	0	18193	9	35457	16578	7281	902	2646	451	6	15959	4504	6224	3730	422	165	915	628	213	41	247	79	0	0	12	0	1	0	844	453	71	376	217	43	0	8	13	0	0	20	0	212	10	60	7	7	0	0	1	0	0	0	0	0	0	0	0	0	0
277	9	105	34	2	948	71	1406	768	72	58	12	4	3	1	0	6747	90	24000	15718	6878	2347	1361	495	30	15887	3723	9941	3060	376	344	728	118	102	24	158	93	12	6	0	0	0	0	919	789	108	531	178	42	31	18	13	0	0	31	0	78	31	7	4	5	3	0	0	0	0	1	0	0	0	0	0	0	0
299	7	124	20	1	1594	30	1658	657	92	57	5	15	0	0	0	16986	25	34659	19809	7935	1390	2591	1034	10	17471	4594	8153	3739	471	272	902	579	359	56	252	0	0	0	8	2	0	0	1055	608	54	441	214	0	0	0	10	0	0	56	0	175	35	49	13	0	0	0	3	0	0	0	0	0	0	0	0	0	0
320	6	42	14	1	421	16	547	206	28	2	4	1	0	0	0	3392	9	10398	6743	2103	366	626	0	6	6136	407	2730	1117	1	7	327	2	0	3	51	0	0	0	0	0	0	0	369	3	39	140	76	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	6	99	15	0	1347	20	1226	469	76	0	0	13	0	0	0	15433	15	28260	13677	6135	892	2276	0	0	13119	2592	5136	2900	0	0	763	572	308	46	215	0	0	0	14	2	0	0	758	0	0	316	135	0	0	0	12	0	0	0	0	159	0	60	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
170	8	114	26	2	1360	45	1457	658	70	102	10	14	5	1	0	14226	45	27981	16640	7047	1539	1934	1801	20	15856	3396	8024	2821	667	498	685	417	262	64	176	237	41	5	3	2	6	0	902	977	82	351	150	114	15	25	8	0	0	71	0	153	36	35	12	33	3	0	0	1	0	0	0	0	1	0	0	0	0
188	6	106	13	2	1325	13	1340	418	69	80	6	11	5	1	0	14457	6	27490	16294	4929	593	1974	1068	6	14391	2649	4573	2902	666	235	667	384	381	27	182	220	14	3	6	1	6	0	886	812	60	205	171	118	45	12	10	0	0	41	0	72	41	63	5	28	3	0	4	2	3	0	0	0	1	0	0	0	0
203	7	98	20	1	1213	30	1204	508	71	60	5	10	0	0	0	13750	25	24857	13901	5895	1047	2019	1067	10	12824	2334	5717	2911	609	294	614	302	292	41	210	0	0	0	7	1	0	0	715	569	32	321	156	0	0	0	11	0	0	59	0	119	35	46	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	6	113	15	0	1749	20	1286	531	98	0	0	17	0	0	0	20761	15	35250	12724	7881	1000	3153	0	0	12890	3365	5428	3507	0	0	847	824	313	62	288	0	0	0	20	2	0	0	610	0	0	402	165	0	0	0	8	0	0	0	0	147	0	82	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
233	5	102	8	2	1349	5	1232	296	79	86	4	11	2	1	0	14625	1	28090	12739	3716	262	2155	1168	2	13266	2235	3130	2941	779	162	705	398	248	20	223	104	14	2	4	0	1	0	698	901	45	200	151	48	54	3	10	0	0	55	0	94	29	47	10	12	2	0	1	1	1	0	0	0	0	0	0	0	0
239	5	122	10	0	1823	10	1418	430	102	0	0	29	0	0	0	19773	5	36928	14743	5824	567	2978	0	0	14203	3670	4376	3735	0	0	852	1370	420	78	282	0	0	0	49	3	0	0	731	0	0	296	190	0	0	0	16	0	0	0	0	177	0	102	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
289	5	83	10	0	1174	10	1152	304	71	0	0	14	0	0	0	14399	5	24349	15107	4157	426	2089	0	0	11731	1415	3431	3035	0	0	599	517	451	30	211	0	0	0	11	4	0	0	792	0	0	183	177	0	0	0	12	0	0	0	0	89	0	97	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
291	5	76	10	0	1121	10	894	294	57	0	0	5	0	0	0	14210	5	22565	8747	4253	426	2004	0	0	9649	1356	3227	2164	0	0	549	223	105	15	193	0	0	0	4	0	0	0	461	0	0	207	112	0	0	0	8	0	0	0	0	59	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1355	7	66	20	1	1071	30	734	392	57	2	5	1	0	0	0	14109	25	21397	7931	6426	908	1999	0	10	7524	994	4346	2229	1	9	534	0	2	4	193	0	0	0	0	0	0	0	406	12	63	342	111	0	0	0	8	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	12	141	64	2	929	200	1997	1422	74	47	20	41	0	0	0	4149	406	23665	24435	8885	6320	907	295	88	22225	6911	18253	3243	232	443	694	1007	1006	347	102	0	0	0	16	12	0	0	1440	577	208	640	202	0	0	0	12	0	0	19	1	476	13	147	27	0	0	0	4	0	0	0	0	0	0	0	0	0	0
74	8	99	27	1	677	50	1546	627	69	24	6	20	1	0	0	3288	55	17964	19973	4087	1648	839	139	15	16381	3135	8437	3141	104	134	566	486	681	92	122	17	0	0	5	6	0	0	1068	409	63	359	176	30	0	6	12	0	0	18	0	211	15	95	10	7	0	0	2	0	0	0	0	0	0	0	0	0	0
109	13	141	76	2	824	264	2058	1570	74	38	22	42	0	0	0	3252	606	20999	25865	8805	7821	860	220	108	23168	7276	20802	3184	134	387	668	843	1065	392	117	0	0	0	10	13	0	0	1557	589	213	735	180	0	0	0	9	0	0	24	1	515	13	119	31	0	0	0	5	0	0	0	0	0	0	0	0	0	0
192	7	83	20	1	556	30	1301	439	52	25	5	17	0	0	0	2436	25	15516	17300	2748	919	652	183	10	14053	2071	6089	2320	82	116	500	383	453	67	77	0	0	0	11	3	0	0	955	428	49	240	134	0	0	0	11	0	0	17	0	147	18	53	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0
76	11	145	53	2	1393	148	1899	1272	78	82	16	44	4	1	0	11062	266	31096	21418	11176	4929	1650	1076	56	20653	6292	15342	3188	492	618	759	1415	951	295	136	155	31	8	51	17	3	0	1220	834	136	549	173	91	16	26	6	0	0	53	0	253	28	153	38	15	4	0	5	0	6	0	0	0	0	0	0	0	0
92	11	127	52	3	1080	139	1566	1127	61	103	25	15	5	1	0	7716	232	23513	16524	8928	4263	1249	1204	88	17946	5213	13129	2282	591	822	580	469	297	112	102	183	31	8	2	0	6	0	986	1158	224	491	107	51	18	40	1	0	0	64	2	270	43	35	21	16	4	0	2	0	1	0	0	0	0	0	0	0	0
112	10	110	45	0	918	120	1542	942	63	0	0	24	0	0	0	7278	210	21179	18814	7763	3597	1313	0	0	17082	4148	11985	2386	0	0	583	491	636	171	111	0	0	0	4	7	0	0	1145	0	0	506	141	0	0	0	3	0	0	0	0	282	0	57	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
113	9	107	35	1	935	77	1502	779	61	11	7	33	0	0	0	7446	105	20904	17587	6514	2409	1312	25	21	17566	3321	9520	2326	26	77	558	883	889	183	109	0	0	0	29	16	0	0	1097	137	96	367	122	0	0	0	1	0	0	2	0	233	2	111	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
118	8	128	27	1	1221	50	1812	819	71	43	6	14	3	0	0	8910	55	29234	20178	7434	2177	1472	548	15	20428	5684	10924	2753	316	249	838	431	374	63	117	118	0	0	5	4	3	0	1187	445	70	415	130	58	0	18	2	0	0	25	0	183	14	46	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0
183	7	99	20	1	951	30	1335	544	63	44	5	3	0	0	0	7430	25	22655	15667	4985	1184	1374	620	10	14443	3339	7181	2447	273	218	570	101	51	13	136	0	0	0	0	0	0	0	862	496	53	329	126	0	0	0	1	0	0	38	0	95	15	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	8	129	26	2	1517	45	1813	795	126	78	10	13	2	1	0	13620	45	37756	21752	9053	1967	3012	1083	20	18631	5549	10727	5295	322	374	943	386	279	59	408	63	33	5	16	1	1	0	1185	875	148	774	235	45	10	10	30	0	0	61	0	181	16	32	16	15	2	0	0	0	0	0	0	0	0	0	0	0	0
262	6	93	14	1	910	16	1104	402	51	43	4	9	1	0	0	7120	9	20041	11216	3585	647	1205	590	6	12401	2520	4308	1818	272	165	496	320	242	26	98	39	0	0	8	1	0	0	676	465	41	181	83	14	0	4	1	0	0	33	0	91	8	33	7	4	0	0	2	0	0	0	0	0	0	0	0	0	0
266	6	79	13	2	787	12	1105	312	60	65	8	7	2	0	0	6595	4	18430	13267	2939	389	1254	712	10	11689	1504	4088	2517	306	250	454	230	136	18	131	54	0	0	0	0	0	0	718	823	79	215	133	59	0	8	4	0	0	49	1	82	13	23	10	11	0	0	1	0	0	0	0	0	0	0	0	0	0
325	4	41	5	1	629	2	456	118	38	3	2	1	0	0	0	6533	0	13817	4370	1885	77	1144	1	1	4455	149	1351	1281	2	5	341	1	2	1	93	0	0	0	0	0	0	0	222	13	37	114	52	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	6	99	15	0	916	20	1265	451	63	0	0	22	0	0	0	6096	15	20051	14504	3870	829	1092	0	0	14256	2919	5251	2410	0	0	498	682	350	73	110	0	0	0	14	5	0	0	802	0	0	255	133	0	0	0	10	0	0	0	0	161	0	52	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
185	6	100	15	0	1039	20	1182	478	59	0	0	11	0	0	0	7910	15	22666	11412	4754	912	1260	0	0	13438	3226	5239	2175	0	0	640	425	175	44	111	0	0	0	8	0	0	0	630	0	0	270	120	0	0	0	8	0	0	0	0	149	0	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
220	6	90	15	0	746	20	1331	416	59	0	0	17	0	0	0	4404	15	18401	16845	3277	776	937	0	0	15063	2465	5157	2344	0	0	551	439	520	56	94	0	0	0	7	4	0	0	979	0	0	225	141	0	0	0	10	0	0	0	0	195	0	68	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
232	7	75	20	1	545	30	936	388	39	44	5	9	0	0	0	3220	25	12324	10108	2574	802	679	465	10	11134	1411	4599	1357	422	211	345	227	166	36	69	0	0	0	2	0	0	0	667	469	22	181	82	0	0	0	8	0	0	33	0	72	26	20	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	8	86	28	0	537	56	1062	568	39	0	0	17	0	0	0	2572	70	12465	10632	3360	1608	532	0	0	13329	2518	6571	1389	0	0	359	381	307	96	60	0	0	0	9	2	0	0	695	0	0	232	73	0	0	0	4	0	0	0	0	104	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	14	129	87	4	873	317	1822	1551	45	72	46	25	2	1	0	5447	753	20562	20685	10102	8220	682	590	232	22270	6065	20639	1776	136	797	646	593	601	262	58	48	2	11	8	3	0	0	1445	910	376	494	82	48	31	22	1	0	0	26	5	380	8	61	23	2	1	0	1	4	1	0	0	0	0	0	0	0	0
137	10	112	44	1	904	112	1456	945	44	19	8	22	0	0	0	6246	182	20149	16095	7472	3479	777	77	28	16932	4266	11353	1749	85	142	563	575	472	142	58	0	0	0	6	8	0	0	923	243	83	340	121	0	0	0	0	0	0	4	0	251	5	52	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	7	90	20	1	806	30	1279	498	47	24	5	9	0	0	0	5796	25	19041	15742	4390	1086	798	167	10	14090	2563	6436	2029	90	114	510	271	244	39	69	0	0	0	4	0	0	0	908	369	60	227	131	0	0	0	6	0	0	14	0	165	5	41	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	7	73	20	1	579	30	884	391	21	33	5	6	1	0	0	4262	25	12886	9004	2837	832	455	420	10	10950	1652	4625	873	84	160	392	181	72	25	40	32	0	0	2	0	0	0	547	387	33	98	43	11	0	5	0	0	0	18	0	52	6	9	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
284	6	77	12	3	646	10	915	267	25	96	8	11	0	2	0	4356	3	14124	8510	1965	305	501	985	7	11321	1306	2832	1011	561	234	388	266	260	15	42	0	41	4	7	4	0	0	533	1055	67	58	58	0	47	0	0	0	0	41	0	53	18	26	13	0	0	1	0	4	0	0	0	0	0	0	0	0	0
330	4	36	5	1	477	2	405	104	20	2	2	1	0	0	0	4401	0	10542	3802	1430	68	518	0	1	4613	130	1205	827	1	3	319	1	0	1	41	0	0	0	0	0	0	0	216	10	33	60	44	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	11	106	52	3	625	140	1536	918	45	100	24	18	3	0	1	2625	238	16258	19270	5028	3455	495	753	84	18006	3305	12325	1910	789	770	424	374	547	123	44	81	0	0	4	3	3	0	1242	1273	129	343	109	55	0	24	8	47	8	45	0	197	52	57	30	3	0	0	1	0	0	0	3	0	0	0	0	0	0
156	8	91	26	2	613	44	1146	549	42	68	12	9	1	0	0	2870	41	14346	13071	3502	1301	548	535	28	13707	2476	6503	1723	538	395	398	217	191	39	58	33	0	0	2	0	0	0	767	762	98	235	86	40	0	5	4	0	0	34	1	113	24	17	13	4	0	0	2	0	1	0	0	0	0	0	0	0	0
269	6	68	14	1	388	16	1090	292	34	26	4	11	0	0	0	1483	9	10735	14686	1536	466	362	187	6	13071	1400	4322	1467	109	97	354	211	280	31	35	0	0	0	3	2	0	0	872	365	35	121	78	0	0	0	4	0	0	18	0	77	11	27	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0
162	6	76	15	0	517	20	1112	360	38	0	0	10	0	0	0	2382	15	13491	13824	2323	683	439	0	0	12504	1862	4774	1811	0	0	353	256	250	37	36	0	0	0	3	1	0	0	800	0	0	156	124	0	0	0	8	0	0	0	0	127	0	32	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
175	7	74	19	2	456	25	1022	393	39	39	10	5	1	0	0	2013	16	11954	12299	2405	759	470	195	18	11287	1789	5030	1777	151	191	312	116	166	18	53	18	0	0	1	1	0	0	668	472	103	188	102	41	0	5	6	0	0	16	1	89	5	24	4	4	0	0	1	0	0	0	0	0	0	0	0	0	0
293	6	76	15	0	567	20	1023	366	37	0	0	7	0	0	0	2891	15	13722	12204	2665	704	512	0	0	11679	1923	4528	1501	0	0	365	166	158	28	36	0	0	0	2	0	0	0	691	0	0	164	99	0	0	0	5	0	0	0	0	125	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	5	57	9	1	299	7	933	194	27	22	3	5	1	0	0	982	2	8654	12751	955	211	234	126	3	10660	962	2934	1450	91	64	230	90	131	13	29	21	0	0	2	0	0	0	744	289	31	86	92	35	0	3	5	0	0	9	0	78	5	10	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0
335	5	22	9	1	84	7	476	85	15	1	3	1	0	0	0	210	2	3174	7619	336	104	88	0	3	5173	130	1902	868	0	2	134	0	0	2	22	0	0	0	0	0	0	0	401	0	20	60	68	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212	7	85	20	1	541	30	1174	468	28	28	5	3	4	0	0	2257	25	14229	14079	2877	1022	331	176	10	13524	2447	6017	1384	183	137	357	74	105	12	24	109	0	0	0	0	5	0	853	344	46	140	90	77	0	20	6	0	0	7	0	138	12	16	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0
228	7	68	21	0	411	35	941	400	26	0	0	4	0	0	0	1896	35	9741	12161	2394	980	308	0	0	11102	1641	5167	981	0	0	234	72	120	20	22	0	0	0	0	0	0	0	779	0	0	147	63	0	0	0	2	0	0	0	0	115	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	5	82	10	0	603	10	1129	306	49	0	0	11	0	0	0	2667	5	14921	15021	2138	438	602	0	0	12399	2198	3455	2291	0	0	351	270	373	21	66	0	0	0	2	4	0	0	899	0	0	141	128	0	0	0	9	0	0	0	0	131	0	53	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
250	6	69	15	0	376	20	1045	323	24	0	0	11	0	0	0	1292	15	10207	13063	1674	608	250	0	0	12087	1582	4305	1205	0	0	283	204	329	38	15	0	0	0	1	2	0	0	806	0	0	90	74	0	0	0	4	0	0	0	0	117	0	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
263	5	53	10	0	274	10	764	210	21	0	0	1	0	0	0	951	5	6716	10029	1080	312	202	0	0	9198	996	2813	1015	0	0	184	16	55	3	13	0	0	0	0	0	0	0	586	0	0	77	59	0	0	0	5	0	0	0	0	63	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340	4	23	5	1	144	2	278	63	11	4	2	1	0	0	0	657	0	3785	3868	429	40	146	2	1	3006	92	827	579	4	7	89	1	0	1	9	0	0	0	0	0	0	0	247	7	18	33	36	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
866	8	144	25	3	1499	41	1812	837	114	139	12	7	9	3	0	11127	39	34209	21949	8047	1947	2342	1806	18	18886	6466	10017	5295	1233	551	787	237	137	33	285	379	91	12	5	0	7	1	1070	1417	172	588	278	219	74	36	29	0	0	104	0	164	58	33	5	61	16	0	1	3	0	5	0	0	1	0	0	0	0
959	6	95	15	0	889	20	1274	461	59	0	0	7	0	0	0	6587	15	21687	15821	4194	897	1208	0	0	13838	3151	5920	2624	0	0	600	251	131	25	126	0	0	0	0	1	0	0	912	0	0	271	158	0	0	0	10	0	0	0	0	84	0	20	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
208	7	69	21	0	361	35	885	404	30	0	0	5	0	0	0	1232	35	8757	10697	2073	985	293	0	0	10739	1750	4892	1443	0	0	241	93	110	25	32	0	0	0	0	0	0	0	609	0	0	164	89	0	0	0	8	0	0	0	0	91	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	6	84	13	2	582	12	1067	335	41	61	8	11	1	0	0	2555	4	13701	12206	2162	429	476	436	10	12360	1942	3874	1966	424	229	320	276	218	27	63	28	0	0	4	0	0	0	651	667	89	133	132	30	0	3	7	0	0	24	1	103	22	43	15	5	0	0	0	0	1	0	0	0	0	0	0	0	0
1102	3	24	3	0	128	1	290	46	8	0	0	1	0	0	0	487	0	3424	3155	251	22	84	0	0	3242	133	577	360	0	0	100	5	1	1	9	0	0	0	0	0	0	0	178	0	0	15	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	12	96	64	2	472	200	1566	968	34	30	20	29	0	0	0	1756	406	12776	19057	4546	4309	325	154	88	18657	3096	14730	1436	80	284	372	486	696	235	46	0	0	0	3	13	0	0	1121	461	146	287	74	0	0	0	1	0	0	18	1	281	7	67	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0
345	5	29	9	1	132	7	351	109	8	5	3	1	0	0	0	486	2	3541	3709	521	131	88	4	3	4310	256	1390	338	6	14	113	3	0	2	7	0	0	0	0	0	0	0	219	14	23	32	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	8	92	27	1	612	50	1438	582	52	20	6	20	1	0	0	2855	55	15939	19873	3680	1519	622	144	15	16069	2694	7942	2422	34	114	483	439	623	101	85	15	0	0	3	3	0	0	1166	236	62	268	130	55	0	4	4	0	0	10	0	225	2	73	6	5	0	0	4	0	2	0	0	0	0	0	0	0	0
125	10	108	42	3	700	97	1427	868	39	74	22	12	3	1	0	3227	135	16347	17129	5444	2885	490	523	66	16595	4049	10618	1854	351	523	409	274	280	77	50	55	18	7	1	1	1	0	1003	939	211	280	120	95	14	22	3	0	0	27	2	220	27	35	15	7	2	0	1	1	0	0	0	0	0	0	0	0	0
117	6	65	15	0	393	20	1014	311	44	0	0	7	0	0	0	1667	15	10334	14102	1832	597	433	0	0	11409	1362	4290	1999	0	0	325	131	268	25	70	0	0	0	1	1	0	0	853	0	0	182	114	0	0	0	1	0	0	0	0	103	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	12	110	65	1	567	210	1611	1125	38	25	10	30	0	0	0	2056	450	14057	20926	5655	5199	382	136	45	18625	4390	14550	1686	149	241	413	440	1078	225	31	0	0	0	3	22	0	0	1377	328	76	347	92	0	0	0	2	0	0	8	0	305	7	63	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294	5	63	10	0	393	10	856	238	23	0	0	7	0	0	0	1586	5	9198	10662	1423	339	264	0	0	10176	1279	2799	1085	0	0	260	149	220	18	22	0	0	0	0	1	0	0	738	0	0	73	51	0	0	0	1	0	0	0	0	83	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	5	30	9	1	166	7	423	116	16	2	3	1	0	0	0	681	2	4324	6254	663	142	167	0	3	4390	250	1688	919	1	5	117	1	0	2	23	0	0	0	0	0	0	0	334	4	27	64	34	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	8	87	28	0	548	56	1138	587	30	0	0	11	0	0	0	2391	70	13321	13481	3563	1698	345	0	0	13310	2699	7021	1463	0	0	316	267	313	63	32	0	0	0	3	1	0	0	777	0	0	171	93	0	0	0	6	0	0	0	0	141	0	37	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
134	9	97	35	1	627	77	1465	714	42	32	7	15	0	0	0	3292	105	15281	18540	4365	2238	501	326	21	17079	3231	10034	1717	142	215	377	321	404	93	53	0	0	0	2	1	0	0	1178	366	56	286	92	0	0	0	3	0	0	14	0	224	14	36	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355	4	22	5	1	143	2	301	62	11	2	2	1	0	0	0	656	0	4310	3659	428	40	145	0	1	3327	74	892	388	1	3	107	1	3	1	14	0	0	0	0	0	0	0	234	5	19	33	12	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
703	31	455	430	35	5247	3606	4657	11260	264	1610	774	302	88	104	11	51622	20727	92045	46757	116770	129213	7075	24287	7964	38789	61671	105537	8907	15296	32987	1734	10909	6371	5993	665	4670	3159	2018	237	318	150	114	1744	12552	7277	5306	296	1261	3460	1651	21	796	205	1027	170	2018	459	1033	1311	370	514	166	66	140	155	26	114	81	50	10	6	9	1
1348	4	26	6	0	151	4	321	76	13	0	0	1	0	0	0	663	1	4402	3742	450	74	148	0	0	3643	154	956	394	0	0	107	3	1	2	14	0	0	0	0	0	0	0	243	0	0	38	12	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	8	76	28	0	391	56	1008	512	26	0	0	10	0	0	0	1404	70	9248	12048	2534	1479	228	0	0	12322	2078	6349	1055	0	0	282	197	225	57	23	0	0	0	3	1	0	0	713	0	0	155	69	0	0	0	1	0	0	0	0	115	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	9	71	34	2	293	70	1062	516	21	32	14	10	0	0	0	866	85	7736	14080	2069	1534	184	121	40	12455	1721	7067	1063	131	217	214	152	341	57	14	0	0	0	1	2	0	0	860	466	103	133	78	0	0	0	5	0	0	6	1	119	7	29	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	4	14	5	1	53	2	150	38	2	2	2	1	0	0	0	147	0	1251	989	159	24	18	0	1	2230	34	438	47	1	3	41	0	0	1	0	0	0	0	0	0	0	0	77	12	11	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288	5	65	9	1	417	7	932	230	29	22	3	4	0	0	0	1702	2	10872	12460	1445	263	355	125	3	10232	1346	3029	1555	94	63	269	98	122	9	43	0	0	0	0	0	0	0	684	288	40	91	112	0	0	0	5	0	0	10	0	75	2	13	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
184	5	82	8	2	692	4	928	250	25	62	6	6	2	0	0	3950	0	14410	9459	1993	180	415	519	4	10990	1801	2700	1062	428	176	306	192	81	8	30	60	0	0	2	0	0	0	588	610	88	66	66	18	0	6	1	0	0	16	1	77	16	16	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0
272	6	71	15	0	536	20	782	343	21	0	0	6	0	0	0	3158	15	11030	7136	2517	662	363	0	0	9899	1680	3657	669	0	0	287	161	51	24	23	0	0	0	1	0	0	0	475	0	0	98	16	0	0	0	0	0	0	0	0	72	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365	4	29	5	1	337	2	290	84	14	1	2	1	0	0	0	2597	0	6721	2333	1011	55	306	0	1	3600	54	870	461	0	1	164	0	0	1	22	0	0	0	0	0	0	0	158	0	27	42	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
955	7	96	21	0	775	35	1308	562	55	0	0	7	0	0	0	4460	35	18902	17200	4495	1373	807	0	0	14685	3436	7131	2737	0	0	499	153	242	32	101	0	0	0	1	1	0	0	925	0	0	299	160	0	0	0	8	0	0	0	0	101	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	8	68	28	0	293	56	1021	470	17	0	0	3	0	0	0	808	70	7907	13095	1995	1392	115	0	0	12411	1810	6760	853	0	0	254	56	98	18	14	0	0	0	0	0	0	0	839	0	0	112	65	0	0	0	0	0	0	0	0	92	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1299	6	32	14	1	94	16	453	156	11	4	4	0	0	0	0	197	9	2848	7306	468	276	50	2	6	5037	386	2248	620	3	16	93	0	0	0	9	0	0	0	0	0	0	0	388	13	28	55	51	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	5	64	10	0	396	10	887	244	19	0	0	6	0	0	0	1592	5	9912	10375	1449	348	196	0	0	10583	1371	3146	780	0	0	263	133	114	18	12	0	0	0	1	0	0	0	635	0	0	72	50	0	0	0	2	0	0	0	0	85	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1345	6	29	14	1	93	16	368	140	9	3	4	1	0	0	0	234	9	2283	4249	461	246	65	1	6	4722	292	1819	415	2	11	59	3	0	3	6	0	0	0	0	0	0	0	254	9	25	45	31	0	0	0	2	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	4	13	5	1	31	2	221	36	8	1	2	1	0	0	0	41	0	1080	3413	91	23	34	0	1	2373	35	658	468	0	1	53	2	1	1	8	0	0	0	0	0	0	0	168	1	11	24	26	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1249	5	35	9	1	231	7	370	136	11	4	3	0	0	0	0	1216	2	4953	3354	921	167	159	3	3	4721	345	1447	424	2	12	87	0	0	0	12	0	0	0	0	0	0	0	204	21	31	44	21	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1328	3	25	3	0	203	1	255	48	10	0	0	1	0	0	0	1170	0	4333	2370	405	23	150	0	0	3146	84	509	367	0	0	82	1	0	1	11	0	0	0	0	0	0	0	123	0	0	19	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211	6	66	15	0	367	20	949	320	20	0	0	5	0	0	0	1426	15	8419	11643	1733	620	172	0	0	11769	1577	4446	965	0	0	198	96	78	20	15	0	0	0	3	0	0	0	732	0	0	95	53	0	0	0	1	0	0	0	0	69	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	8	86	28	0	428	56	1194	588	25	0	0	7	0	0	0	1320	70	10614	13917	2880	1725	231	0	0	14198	2938	7720	1186	0	0	259	116	185	39	18	0	0	0	0	1	0	0	846	0	0	161	88	0	0	0	5	0	0	0	0	127	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
