248	7	459	20	1	21137	30	12534	2267	1981	171	5	144	14	0	0	755053	25	931643	311297	93320	4489	177742	9478	10	305367	47926	52848	148168	4020	778	30664	19789	4926	518	24026	2163	0	0	956	35	80	0	28959	3368	173	8247	11873	379	0	60	2924	0	0	717	0	2623	320	2261	77	231	0	0	204	0	10	11	0	0	0	0	0	0	0
249	7	473	15	6	18338	14	14499	1580	1977	834	12	122	90	9	0	494933	6	904817	411353	50089	1832	126846	32681	8	344492	34561	39910	159175	21061	1484	31966	13472	5585	232	20229	11092	671	12	759	19	588	4	35865	17600	406	5083	13594	3517	777	161	3172	0	0	2397	0	2281	1558	1939	162	1663	215	4	146	95	18	244	0	0	28	1	0	0	0
254	16	1100	70	50	48268	123	28270	7250	4892	6206	238	528	994	135	64	1679335	93	2010524	625768	256153	15800	397873	257143	381	639704	142534	162267	319437	149182	24802	62399	61050	17872	1799	55600	121134	8693	398	2958	127	11312	67	54523	118573	8029	23667	22733	25393	11866	3470	5999	9556	206	19247	79	8654	8208	8745	2606	14211	4030	185	898	762	594	2857	2779	232	656	26	577	109	44
274	13	918	54	24	41164	100	23788	6462	3844	2958	117	521	277	60	9	1343194	88	1753485	558496	252889	15453	312703	121849	215	550881	159516	137318	271835	68963	12327	54042	72003	16252	2325	42500	35997	3371	175	3784	164	1831	43	52211	61147	5811	21146	20832	8646	6436	1095	5091	1368	26	9945	32	8506	3845	8095	1781	4398	1170	68	825	499	234	447	174	48	166	13	14	6	1
277	58	2184	1399	254	73069	19275	53845	89461	6703	24075	9228	3515	1961	2063	290	2182531	174050	2756166	1229391	2641653	1607543	463655	921264	149170	1118136	1119051	2000206	401192	411951	777011	77354	336716	132081	113478	58906	217090	120984	60252	11115	4680	12990	5333	107197	456342	220337	235898	31742	55814	151559	60979	7336	36285	8440	64694	9089	62442	21649	43828	47225	24817	29347	11095	2899	8236	5503	3518	6024	4830	2855	833	751	1016	162
280	41	1977	680	140	83213	6309	45364	54823	6622	16023	3390	2407	1710	813	148	3094318	37750	2978278	866984	2072833	656345	539305	698654	35785	961035	848381	1123645	390190	329768	348540	81644	292635	73696	51411	61784	210826	52670	15766	11728	1956	15058	1406	84116	286699	97874	153398	29800	44178	68378	34193	6769	21919	2791	44530	2418	40999	16191	31180	24282	22908	17251	2955	2582	3753	3207	3850	4881	1763	2145	166	956	405	65
294	54	2144	1245	186	65394	16731	56291	84282	6570	18366	6692	3553	1939	1163	218	1807312	149946	2608882	1365719	2289010	1481300	401743	631298	107899	1220962	1133018	1962009	431667	363159	596108	82124	305549	148704	113000	54285	196385	66443	35628	8568	5233	13252	2071	117562	354533	166155	216507	35241	56356	87332	60316	6953	29561	6511	45914	5546	71227	21073	47722	37813	24439	19869	4914	3174	4216	5846	3640	6735	2693	2336	235	1130	659	149
304	41	2168	615	205	82551	4881	48808	52545	6261	23057	3936	2871	2688	1470	373	2830801	23909	2920420	941648	1731183	526273	456278	892847	32782	1043485	919160	1045480	364697	510505	388863	79944	301229	90166	50862	48111	309223	91760	21046	10290	2747	23489	3232	86917	394193	122514	120100	26394	64653	116872	40220	5122	53366	4723	53673	3078	46215	24100	32182	32188	30197	31594	5338	2464	6728	4923	4680	12999	4755	4104	395	2296	1676	336
310	8	316	24	4	9954	36	10346	1709	1186	305	16	78	21	4	0	264517	29	501304	298769	51465	3473	74289	8206	25	274560	19354	49819	102352	5382	1193	18444	7441	3692	308	12691	1858	96	13	308	7	46	1	29131	8470	459	5540	9455	740	287	84	1867	0	0	797	0	1497	326	1307	97	316	29	2	126	16	13	45	0	0	0	0	0	0	0
320	35	1872	443	152	70197	2944	45859	36878	6075	18072	2464	2055	2294	859	278	2069615	12002	2790711	1023086	1161641	302399	440318	687315	17152	964180	577569	806896	381587	435272	253619	78984	208293	72892	29455	52646	268317	57414	10659	8116	1559	22450	1237	84564	328702	63399	94855	26729	57575	71053	31063	5406	43336	3276	46647	1460	32972	22032	25367	19501	27299	20169	2461	1957	4689	3461	4234	10578	2636	2571	257	1763	948	272
330	12	501	33	33	30722	23	10862	3634	1627	1611	114	68	65	33	50	1480672	7	1076270	215215	227214	3178	183658	86951	65	287879	26301	74024	106949	38085	6425	31014	9428	1766	297	17575	12537	1409	39	463	7	443	10	25182	31721	9020	12471	8948	1522	3812	316	1984	1123	155	3587	51	1327	1439	758	238	871	243	52	47	101	8	58	63	45	7	1	2	15	55
331	14	600	63	28	29031	119	14677	5923	2327	1189	189	232	112	21	35	1031977	100	1202677	331193	280018	16039	220061	44637	405	363613	64856	134389	158089	21500	8522	38467	33796	6121	1674	26476	13082	620	91	2102	44	833	8	31906	26400	11165	21927	12556	2792	2301	839	3176	560	215	3544	89	3114	1000	2866	610	1092	209	28	300	113	113	111	20	30	29	0	35	0	35
334	9	541	31	5	29007	55	14906	2910	2549	896	24	123	138	4	1	1308863	55	1154935	395239	138065	6352	286423	51436	46	344083	35854	71680	170328	26450	4115	36590	13626	6469	502	36083	23913	426	18	246	27	2262	0	34307	14607	324	11604	13742	3902	356	588	3915	203	4	3349	0	2634	1321	1974	171	2335	196	1	86	13	40	479	75	2	14	0	13	0	0
343	9	261	31	5	8621	56	8160	1778	984	164	21	56	17	7	0	251355	59	425623	261379	61916	4588	70006	1979	36	199031	16535	50401	84550	627	662	15641	4356	3032	271	11525	451	130	24	102	8	31	4	21700	4629	861	6645	7104	617	114	62	1600	0	0	259	0	1003	46	771	69	83	37	3	45	3	10	12	0	0	5	0	0	0	0
356	14	637	76	15	23399	217	18565	5653	2963	1632	121	171	327	19	7	629971	366	1103733	516018	190809	20655	198654	54388	396	439897	59379	149685	219939	40476	12181	36950	15864	9254	1193	37556	35132	994	128	398	35	3599	3	43550	34157	2206	22743	16503	9622	1742	2432	4921	979	52	4761	20	3513	2333	3012	387	5047	554	19	215	76	88	1263	311	9	115	1	103	6	1
385	24	1044	223	53	44491	1136	28225	15717	4370	5877	656	651	558	186	46	1643280	3664	1819273	673361	573315	102120	381252	281119	3574	660867	180351	396188	288117	103757	64487	57585	74305	24965	7725	50648	76976	13110	1846	2973	271	5816	206	62973	117667	14705	55328	23622	16107	13753	5442	6180	6775	410	20752	197	11416	5563	10420	3759	8798	3791	294	1090	646	474	1516	1221	330	431	15	162	67	23
412	53	2212	1169	209	70837	14790	55294	81547	6685	21131	6857	4175	1998	1535	244	1999447	123107	2707899	1213903	2250417	1329733	423777	788350	101194	1197665	1153045	1816680	417328	378602	607014	79524	377040	149304	122349	53879	214101	98956	40608	14309	6633	12499	4076	112106	386869	181534	200467	35239	56371	106149	52311	7106	33726	5878	53314	6196	71342	20086	51606	47461	25927	26419	6421	4531	6087	6892	3622	6550	3986	3345	339	1012	872	148
451	17	1160	95	41	59436	251	28845	10530	4650	5578	271	698	528	130	28	2612969	359	2168348	629021	470594	35284	443460	289231	700	657515	239345	222048	291244	132459	32493	62281	97874	24021	4127	54165	75123	8598	579	4040	278	5037	99	63023	102441	10355	33014	23358	14771	14344	2748	6183	4868	123	17507	69	13410	6664	11002	3293	8297	2792	221	925	986	440	1365	922	149	350	26	106	50	5
467	38	1723	613	90	61300	5776	46573	45876	5825	10939	2155	2260	1208	430	75	1904466	36362	2509938	1148309	1410702	555138	417545	454821	23712	1011540	642973	1098471	391401	255190	233283	75876	213316	96947	48947	55474	154047	31305	8670	7991	2578	9616	618	100735	204606	50068	125631	31378	35023	36095	24258	6612	12852	1432	31770	811	40178	13868	30400	15605	17692	9731	1208	2365	2477	2619	2651	2911	705	1359	85	417	180	32
517	3	197	3	0	8667	1	6336	340	1011	0	0	27	0	0	0	262042	0	440047	173050	13781	146	75654	0	0	146137	4960	8839	83535	0	0	16240	3167	1200	24	12405	0	0	0	193	1	0	0	14299	0	0	1403	7193	0	0	0	1771	0	0	0	0	469	0	495	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0
521	14	645	60	31	30651	124	18297	3659	2968	3752	141	112	375	66	33	1263538	139	1261552	460964	135292	8807	286902	195900	272	426222	22513	105276	203284	67183	14090	40470	8233	5504	557	38097	51744	6115	218	155	10	3492	46	42807	78323	1592	14035	17179	11340	3473	1401	4391	5544	104	14169	18	1965	4272	1545	425	6555	1206	40	94	104	59	1046	1152	107	110	2	154	34	21
524	4	181	4	2	7423	1	5022	429	800	64	2	14	11	1	0	238237	0	347133	138078	19952	139	64605	544	0	120748	5367	10919	63536	363	53	11949	1403	580	5	10339	278	20	1	17	1	29	0	11476	1675	234	2091	5254	254	15	8	1442	0	0	61	0	251	40	176	11	46	7	0	5	1	3	8	0	0	2	0	0	0	0
539	3	175	3	0	7698	1	5556	306	825	0	0	22	0	0	0	243425	0	378160	149834	12758	134	66151	0	0	137901	3354	8309	67641	0	0	13927	2402	916	19	10629	0	0	0	118	1	0	0	13956	0	0	1289	5931	0	0	0	1483	0	0	0	0	327	0	317	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
568	99	2838	4266	585	69228	110710	68792	210118	6583	45432	36760	7592	3695	8152	1227	1707891	1981285	2504229	1514266	4511927	7191833	342789	1389151	1122020	1340853	2066821	4677790	380677	688312	2629768	72364	490710	296580	476767	41687	332760	365591	400398	12181	20301	17717	58582	117064	815697	660125	419772	28159	102337	458156	210027	5019	142210	57196	93519	43187	130620	37743	74387	135024	39182	80994	50801	4416	19825	17819	4721	23855	38186	8267	2887	3062	8463	1371
571	22	1357	185	46	60773	820	36621	18468	5113	5911	544	1337	722	152	24	2518422	2181	2334236	857584	723965	103829	422378	286562	2675	800230	369549	411487	354742	148769	59442	69421	148171	55609	12641	52454	92159	11219	1375	5715	1259	6973	131	78987	109302	19616	51793	29672	23084	14652	6548	6387	3908	206	17652	205	22083	8066	19811	6097	10757	3901	317	1877	965	1332	1803	972	164	596	21	165	37	3
577	18	707	117	36	23467	399	21597	8523	2357	2382	288	383	174	99	30	600575	810	1115230	624423	266508	39950	151353	71306	1037	544308	106225	227584	182808	37436	18746	39461	38066	16593	3449	22426	18243	1916	566	1377	134	1031	105	58373	65552	9004	24699	16570	7084	7736	1503	3026	2182	165	6499	66	6987	2546	5139	1428	2454	646	96	356	411	187	283	269	163	64	3	17	37	12
591	23	1338	210	43	46007	1047	36977	20579	4841	5077	559	1307	583	151	14	1222744	3264	2048937	925031	617085	132494	299882	176517	3091	863529	435733	475061	358527	120573	59281	66692	137928	50138	14975	45053	62230	8536	1558	5285	913	3912	144	84274	105995	20850	58438	30034	19012	13964	6513	6170	2043	141	14322	178	25752	7363	19098	6219	8810	3031	321	1523	1003	1037	1394	479	105	437	36	103	17	0
599	10	237	38	7	7428	75	7699	1763	847	274	35	38	10	9	1	230807	87	361600	252102	56162	4821	63481	7380	67	198323	12631	53127	67406	1940	1598	12855	2888	1971	216	10284	324	99	36	26	3	23	7	21230	8434	990	6164	5707	486	252	68	1504	25	4	787	6	957	133	586	64	50	0	0	12	7	4	6	8	3	0	0	0	0	0
621	82	2771	2973	348	83149	64798	64094	173440	7301	32573	20096	6486	2733	3254	412	2493808	968481	2871727	1285905	4636952	5001048	431209	1213950	537011	1273987	2005980	3644025	441491	582682	1692971	79892	542087	221039	337908	56264	277486	196924	160379	16297	13004	16000	10717	117513	568560	433615	388523	34853	76401	222202	134303	7065	53860	19596	76225	21294	109726	28978	73403	99620	33338	46659	20044	5375	11225	12948	4571	10185	8752	5219	912	1369	1648	226
632	26	1411	279	46	66140	1693	35431	24706	5323	6239	731	1487	678	155	21	2724988	6616	2490941	756005	1037901	189898	475598	316651	5181	774476	384017	542674	348735	170836	89418	70942	173987	51285	19317	59170	96807	11434	1958	8061	1575	6016	155	73458	111152	20690	75926	27977	20161	15608	8882	6673	3906	274	18684	219	21147	7714	21200	6747	10135	3597	341	2205	1127	1583	1360	716	155	606	24	94	27	0
679	30	1533	372	63	61245	2603	39508	32195	5695	7394	1178	1661	773	251	28	2158850	11709	2420008	922740	1131653	293358	470651	325345	9662	881262	526262	727363	361345	177950	123168	73978	185276	61968	27722	59816	106707	15716	3820	6744	1411	6818	301	83258	138976	36880	99584	29345	21053	23102	12182	7207	4877	391	22912	539	29895	9031	23812	9642	11687	5264	623	1877	1341	1448	1703	994	267	674	47	136	43	3
710	6	315	11	4	12790	8	8877	893	1174	554	9	19	45	2	1	382325	2	588990	229250	32782	806	91777	22581	6	233213	10423	23596	88274	13807	1226	20978	1661	941	37	13020	6268	171	4	17	1	312	0	22673	12102	133	2950	7523	1416	149	95	1714	183	2	1825	0	644	871	260	23	683	32	0	8	4	2	68	35	1	5	0	2	0	0
717	98	2781	4164	589	68264	106359	64534	204433	6302	45808	36226	6151	3607	8215	1296	1590675	1871898	2476658	1431220	4427695	6948560	332800	1373861	1079054	1301841	1993188	4409414	359359	704614	2580964	72968	431338	222938	387536	41287	328388	391714	403664	11368	11592	18795	54741	112562	821790	659424	406773	25086	90318	453289	197180	4391	144289	57068	94451	40801	116053	37289	58865	118222	36533	87693	50340	3047	17974	12346	4289	24723	40946	7296	2655	3246	9673	1440
720	17	736	70	66	24484	129	24185	5971	2931	4385	235	390	320	193	123	740884	126	1185695	704447	206832	15765	188756	114710	370	570926	91298	156235	235046	56648	13629	41698	42822	15819	2117	29062	22142	4877	361	1816	171	803	201	61522	131634	9818	20839	19796	16858	15367	881	4200	9661	258	13328	67	6507	4971	6260	1753	4521	1654	155	543	885	184	431	1263	476	214	25	130	188	153
722	17	1017	106	30	48513	328	28528	10286	3967	3894	266	630	416	74	12	1992055	568	1919314	689585	452393	39737	314593	182590	895	647623	178610	244382	294718	104692	30487	59040	73251	26556	4274	39458	56428	5099	488	2657	278	3116	42	67324	77413	8823	31732	26349	14675	7841	2980	5232	1961	84	10567	101	11585	5825	10304	2582	7067	1752	121	954	503	491	947	311	60	275	10	52	10	1
728	16	934	92	28	34542	251	26223	9093	3444	3041	240	499	439	55	14	990135	358	1559537	678240	297412	31995	238815	109081	733	627790	185489	216494	263628	68666	22803	51517	56090	20112	3183	33443	41709	3219	344	1918	168	5001	21	63240	65159	9327	27490	21384	14042	5512	3397	4330	1473	105	8488	109	11137	4176	7581	1965	5177	1218	84	483	361	409	979	485	47	155	7	109	9	3
730	36	1368	542	88	47288	4665	38330	36886	4296	6794	2014	1602	498	405	56	1373473	26255	2005523	1091933	1159212	429792	302896	256134	20384	890782	470561	911005	311073	105227	144541	61796	165206	74932	34113	38621	53654	15544	7584	7209	1808	3228	573	97581	149301	59209	99582	26712	18106	28554	10385	5061	4281	1079	18994	1079	27951	6087	20969	10300	6123	3731	1227	1619	1593	1322	727	517	519	394	100	63	85	20
760	37	1453	527	139	46299	4129	42498	33364	4644	13782	2616	1307	1274	826	199	1372803	20718	2046101	1099972	879099	333650	317052	522596	22010	967657	396313	896716	331350	253672	220672	66700	103105	61691	23760	43149	139438	56370	11739	2825	928	8438	1755	100858	299397	56540	84595	28653	43530	55051	19045	5201	26420	2729	40110	1595	28504	15317	17000	12219	18731	13808	2317	915	2342	1670	2459	5178	2245	1300	178	763	622	137
772	12	833	50	16	39873	96	22599	5658	3223	2375	94	338	227	24	6	1609783	93	1586850	559247	234659	13912	238897	122762	186	534940	120632	129697	239773	78488	11997	48807	41203	14044	1579	30856	34373	1869	115	1295	88	1508	5	54280	43874	3492	18172	20226	7269	2891	1084	4351	1380	28	6177	28	7361	4100	5848	985	3622	573	17	414	162	155	403	241	14	80	4	19	4	1
780	8	441	18	10	16126	17	13683	1491	2096	1090	23	85	168	11	5	433934	7	764703	369235	47626	1737	132194	37238	16	341066	17998	41753	163181	23313	2393	27558	7254	3736	200	25711	17996	542	23	207	8	1177	2	34744	23357	363	5485	12993	6059	889	351	3601	706	10	3244	0	1642	1631	1384	122	3151	240	2	118	47	28	586	153	3	61	1	38	6	0
781	10	376	35	10	11873	57	12974	2622	1515	480	50	81	60	9	4	300320	47	631217	413260	78660	6081	92232	14794	88	314188	29822	80585	132664	7916	2269	23313	7649	4471	429	16595	4448	193	32	191	7	462	3	35445	13262	1999	9550	11678	2820	781	361	2526	74	18	1340	10	2499	586	1380	128	787	58	5	98	24	15	191	11	6	16	0	1	0	1
782	18	764	118	35	25736	379	24101	8003	3089	3373	334	434	372	83	20	702055	663	1228227	696986	242099	32210	189915	113659	1185	579840	90273	224075	243434	62382	27778	43096	36017	21048	3013	30690	37883	4826	620	1458	188	2469	43	61498	78643	7617	26173	20938	14802	5726	2678	4580	2685	136	10145	168	6816	4415	6671	1979	6166	1529	110	677	375	375	1002	592	100	263	7	84	24	4
783	36	2065	470	160	80398	3167	46945	44794	6936	18095	2781	2431	2262	917	275	2452536	12909	2976614	945451	1541850	386950	510659	663007	19888	997389	855024	882806	405685	437001	278711	84435	283565	73213	37419	62058	262878	52919	11870	10995	1921	20320	1229	80045	317927	100949	123520	29062	54011	82384	33278	6818	37944	3624	45200	2051	42489	21426	32017	24427	28047	20282	3200	2574	4597	3900	4414	9253	2781	2648	258	1633	855	240
794	20	1108	131	59	45406	430	28971	10655	4350	7009	437	653	1041	194	79	1568394	828	1852135	647650	350063	42492	345530	295087	1361	701333	145735	254711	292569	148998	44371	59393	64870	23343	4484	46155	124694	13844	1100	2725	242	11275	176	61240	134198	9502	30869	22207	27072	13902	5949	5292	11609	395	20879	115	10228	8401	9383	3457	14069	5206	233	1019	862	689	2706	3298	396	847	19	634	168	54
801	55	2489	1261	224	88816	16602	55806	95830	7693	24986	7643	4304	2491	1741	249	2631503	144110	3198555	1117887	2986496	1636426	549422	985143	117210	1097755	1430997	1924465	424286	541267	751209	85479	448453	136627	134187	65751	302880	116192	48155	17000	5599	19546	4289	88827	418843	207998	249072	30116	60505	142871	70762	7593	39377	6504	66552	6501	71140	25385	50797	51686	32105	34478	8495	3856	7937	6878	4592	8501	4200	3749	579	1302	902	110
803	74	2678	2218	483	79993	37968	57187	134715	5938	42895	20120	5054	3888	5552	1184	2150349	430811	2741000	1156037	3557871	3001863	387712	1381557	383177	1168201	1610981	2658276	330045	768090	1603518	73887	433884	154286	202621	40119	391219	290759	185215	13020	7135	24459	20915	96387	724566	444653	256625	22538	85170	355765	135421	3838	143647	36370	82892	22135	81424	35117	45397	92994	34418	78087	33823	2833	16597	11203	4238	28035	26440	7865	2534	3820	7785	1421
812	8	365	25	3	12521	40	10899	2013	1382	234	15	95	59	0	1	332773	35	610950	339186	66846	4366	91834	5002	30	273304	28385	51228	115555	3830	1072	21184	10241	4485	368	15770	3416	0	0	314	20	757	0	28440	6190	447	6837	8980	1978	0	273	2030	79	5	516	0	1752	286	1437	98	436	0	0	85	0	22	139	38	0	0	0	7	0	0
813	104	2917	4730	626	68162	129352	68377	226808	6327	49935	42972	7751	4103	8460	1320	1467582	2434706	2496026	1514903	4593362	8190509	306880	1485315	1398610	1304895	2169537	4939891	365345	758826	3041820	70065	516016	287848	511779	38059	355903	460921	482641	14410	17920	20635	45867	111342	871134	745613	425273	25452	104095	458707	238376	4677	155202	68667	99512	52350	130081	39294	71210	157778	37960	103557	61093	4281	20840	18569	4582	28791	40083	9307	3285	3533	9363	1461
825	4	356	4	2	25528	1	7713	512	1296	468	2	16	28	1	0	1346519	0	887724	167933	30908	140	159058	36146	0	188787	7532	10785	91240	17464	455	23823	2076	699	9	15303	6828	168	1	24	1	289	0	18574	6882	40	1774	7544	707	98	27	1696	0	0	1270	0	286	666	264	13	492	26	0	7	4	1	37	0	0	1	0	0	0	0
828	77	2519	2647	279	85327	55453	59496	147494	7167	29056	14767	5155	2292	2632	298	2860229	807095	2968211	1132852	4420878	4051588	507529	1262443	374177	1203498	1552230	3228964	395830	498887	1370194	83002	468927	178090	257278	59097	273408	205616	114227	13876	9622	15722	12561	111005	497222	295272	363202	32738	60367	164902	102376	7215	43135	12024	78182	12147	89206	26318	57516	71963	30032	41963	12144	3778	8027	8412	4102	8311	7002	3667	551	1168	1181	166
838	51	2059	1074	201	69160	13222	54091	73002	6792	19332	5656	3305	2003	1648	299	2125208	109445	2712806	1296531	2216406	1169850	476176	674106	77636	1119768	925151	1695582	420781	381855	508155	79687	301001	136805	94350	63378	217079	77073	34866	10367	4821	14337	6738	100679	378187	129048	204187	30547	65325	123629	52101	6903	39591	5650	50156	3598	57331	20369	43301	31920	27820	22696	4931	2941	6517	5745	4127	7253	5280	3205	279	1314	1243	234
845	21	1139	191	19	43146	1006	29818	17923	4151	2315	289	1081	190	33	2	1267479	3444	1867404	731234	602340	124445	299931	98402	1948	706122	345935	408222	300181	49915	31143	59704	126961	35654	13495	41329	21861	2525	416	5636	954	1042	20	68549	45357	10943	55312	24801	6200	2954	2474	5308	308	26	7077	73	18376	2488	14641	3155	2704	571	47	1317	202	381	326	46	10	63	1	4	0	0
848	16	758	81	39	26415	186	22424	7270	2681	2758	234	425	246	108	32	669206	207	1235590	615341	237695	22784	170823	81145	559	564748	109072	182945	200304	49327	15501	43083	44096	16768	2750	24792	26393	2524	364	1878	161	1570	108	57762	72725	10243	21840	17584	8598	8757	1663	3255	2490	116	7447	104	7175	3249	5629	1696	3481	946	129	434	503	210	475	339	174	98	8	30	39	12
859	15	731	79	26	34638	211	19327	5880	3311	3328	171	154	359	52	21	1377796	323	1399459	445298	225011	19665	315347	180893	480	467425	60628	151499	216750	69991	18536	44311	15782	6440	1031	43186	54122	5174	250	245	18	4317	30	42964	63155	3487	22184	17591	9604	3683	1950	4924	3547	110	13144	25	3998	3682	2198	635	6278	1320	46	64	67	85	1211	757	70	45	2	155	22	7
867	35	1964	441	154	82696	2791	44529	42030	6265	17266	2636	2214	1526	908	210	3059736	10292	2910567	888228	1581720	344757	520762	726136	17824	942672	812038	819289	367262	404822	260770	78601	265945	72893	32784	62036	197149	54119	11066	9579	1870	10778	1430	87979	306888	101862	110405	28269	40249	86112	21745	7214	28638	2717	44634	2342	37637	18689	28396	22247	20477	15565	3427	1946	4881	2893	2603	4904	2199	1754	310	581	604	149
870	19	985	141	30	33584	575	28205	12520	3369	3192	294	692	317	84	16	970352	1469	1524984	770288	388954	68144	227806	102601	1296	674564	223728	301542	255654	75428	27431	50315	70870	30837	6663	31356	33337	4740	638	2655	416	1720	94	71606	72092	9748	35728	21954	11423	7209	2608	4239	2271	105	7838	61	12515	4954	10263	2412	4335	1462	90	761	439	413	478	425	97	176	2	43	21	3
874	3	171	3	0	7646	1	5458	312	889	0	0	15	0	0	0	242289	0	377176	166459	13396	141	67255	0	0	119643	3418	8650	74861	0	0	13217	1760	664	15	11297	0	0	0	68	0	0	0	13002	0	0	1420	6289	0	0	0	1628	0	0	0	0	313	0	312	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
877	43	1466	758	145	48200	7715	42177	43247	4899	12605	3483	1775	1085	967	176	1522406	52464	2068593	1076583	1270189	569936	352075	463991	38989	963623	443061	1133125	337653	197122	273467	65781	156828	81907	40619	48407	108206	51746	17757	5718	2110	6875	3009	98941	280606	71447	125081	26680	35772	60155	23882	5894	19633	3185	35296	2090	29306	12796	24121	16605	14020	11132	2801	1755	3008	2537	1865	3336	2311	1139	167	440	502	135
880	22	1096	179	52	46976	730	30128	15933	4068	4413	635	738	597	120	55	1911749	1678	1815117	768531	673195	86417	297920	164278	3015	717692	256580	367074	293886	96982	50146	57797	86213	29984	7259	38537	50718	5209	1064	2506	324	3540	64	74431	103209	25350	50413	25055	20077	10680	6705	5245	3842	583	11418	365	15468	6031	12435	4267	6850	2105	241	967	531	730	1189	949	216	271	7	303	41	41
884	17	689	113	23	25756	395	19780	8297	2509	1855	232	299	137	46	7	700963	820	1230046	533117	289096	39329	179053	66617	929	489690	102546	216602	192205	33650	17801	44025	35842	11582	2694	26919	15685	1643	376	1505	94	923	16	49574	43178	7269	27218	15603	5267	3781	1356	3133	488	65	5458	70	6281	1987	4348	1169	2118	408	70	296	110	96	205	92	23	38	7	9	3	1
888	29	816	366	40	18947	2734	30577	17604	2785	3358	780	651	292	120	20	379108	13734	1061579	1006223	361095	173672	125349	101285	7029	736563	154962	599012	245984	51392	58683	40874	38308	44691	11529	23263	25042	7381	1946	1097	586	1296	144	89651	89463	12595	50771	22021	13174	6935	4753	3744	2124	337	10694	191	14599	4241	9413	2835	4858	1757	218	535	355	457	587	368	119	186	7	59	20	6
893	33	1774	379	149	65174	2206	42925	32355	6036	16477	2146	1905	2063	839	265	1944773	7579	2576420	907730	1003378	237132	423168	612423	12850	959776	539959	686447	378769	373110	204521	75934	187842	60479	24136	54112	233733	51111	8882	7050	1444	17046	1282	79930	302014	64278	86950	26827	56262	66041	23359	5906	38813	2625	41293	1480	30367	19361	24801	17096	27400	17537	2347	2145	4029	3260	4209	8843	2427	2942	241	1690	965	242
896	76	2430	2596	254	78893	54258	60455	141975	6948	25513	13562	5060	2321	2206	274	2634586	790461	2828922	1236244	4115603	3903399	468311	1073541	345570	1244117	1457822	3261200	408690	458065	1215329	79988	416564	191513	254969	57649	254811	162710	98823	12361	10421	15867	9027	118496	454623	260062	353028	31911	61886	140867	108178	6890	39529	11819	66550	10130	88317	24456	56939	60204	29019	36534	9815	3631	7552	8429	4151	7723	5633	3594	553	1234	1013	131
906	7	386	18	3	16668	22	11082	1672	1816	448	11	34	64	2	0	498218	13	777649	285212	67819	2682	136673	17658	15	268304	22125	44083	135926	14364	1583	27239	3816	1448	111	23246	9213	142	6	46	0	705	0	25981	8639	191	7356	10873	2159	248	223	3208	0	0	1218	0	1668	713	671	36	1123	79	1	22	5	6	242	0	0	6	0	0	0	0
915	7	417	19	2	26193	26	10668	1816	2413	400	8	77	66	1	0	1270251	19	1009326	226106	102932	3104	285830	27941	12	241432	16688	43266	151034	9626	1532	31611	10633	2670	248	37182	11906	135	4	266	9	1607	0	21646	6326	80	8892	12078	1549	64	246	4117	0	0	1834	0	1212	424	1712	68	994	60	0	174	3	18	349	0	0	3	0	0	0	0
10	15	647	93	12	22940	324	17960	6968	2139	1320	111	258	127	15	5	703787	714	1003821	463094	224881	32609	154617	49407	454	482549	93708	175301	155555	29376	11317	34805	27410	10733	2222	19732	16246	838	120	845	85	763	4	47562	28501	2514	19959	13100	3183	1534	1064	2431	664	41	3553	7	5506	1621	3962	600	1590	315	11	245	96	72	196	99	11	37	0	9	2	1
931	1	14	0	0	79	0	647	0	12	0	0	0	0	0	0	245	0	6321	22940	0	0	99	0	0	17960	0	0	1320	0	0	258	0	0	0	15	0	0	0	0	0	0	0	2139	0	0	0	127	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	9	160	34	2	1961	70	7388	1171	369	47	14	30	1	0	0	21943	85	128962	304782	14442	3519	7280	192	40	197761	7837	47916	36099	191	305	5168	1015	3124	163	1475	19	0	0	10	7	0	0	26501	2544	246	2504	3478	102	0	6	310	0	0	100	1	881	48	328	24	6	0	0	7	0	1	0	0	0	0	0	0	0	0
932	17	857	97	39	41701	260	21648	7945	3788	4241	299	301	462	77	44	1655380	368	1659930	500925	353078	27249	379064	197140	836	505531	102381	180732	237419	76147	29349	51688	38595	11514	1738	50078	64299	4364	464	1394	84	5658	32	46487	87163	8183	30554	17872	11934	6189	3024	5472	6512	270	14987	131	5581	4370	4576	1709	7099	1540	67	263	221	247	1433	1317	118	101	8	200	58	28
205	14	867	70	21	47077	164	20564	7228	2955	2873	151	337	248	46	3	2082689	194	1710625	468532	365340	21798	297267	150969	385	502889	126904	150035	199078	82596	18120	48738	48010	11920	1757	28853	39220	3459	234	1974	98	2257	24	51507	52499	5572	21031	16519	6437	5175	1488	3064	539	15	7764	55	5944	4038	4833	1222	3287	989	70	391	355	163	359	132	18	90	6	8	0	0
